Window,Num threads,Num Variables,Num locks,Num unique good writes,Num mmaps,Max stack size,Max seen size,Time taken (sec),Window result
85,2,3,1,3,3,2,14,0,true
86,2,4,1,4,3,1,10,0,true
87,2,4,1,4,3,6,44,0.001,true
88,2,3,1,4,3,1,10,0,true
89,3,4,1,4,3,10,44,0.001,true
90,3,2,1,2,3,2,13,0,true
91,2,4,1,5,3,3,12,0,true
92,3,4,1,4,3,7,41,0.001,true
93,2,2,1,2,3,3,22,0,true
94,1,3,1,4,3,1,10,0,true
95,3,5,1,5,3,11,67,0.002,true
96,2,3,1,4,3,2,12,0,true
97,2,4,1,5,3,7,28,0.001,true
98,3,3,1,2,3,6,28,0,true
99,2,3,1,4,3,1,10,0,true
100,2,5,1,5,3,8,46,0.001,true
101,2,3,1,3,3,2,14,0,true
102,2,4,1,5,3,4,15,0,true
103,3,3,1,3,3,5,29,0,true
104,3,3,1,3,3,2,11,0,true
105,3,4,1,4,3,9,46,0.001,true
106,3,3,1,4,3,2,14,0,true
107,2,4,1,5,3,3,14,0,true
108,4,3,1,3,3,8,49,0.001,true
109,3,2,1,2,3,4,22,0,true
110,3,3,1,3,3,2,11,0,true
111,2,5,1,5,3,8,46,0.001,true
112,2,3,1,4,3,1,10,0,true
113,2,4,1,4,3,5,27,0,true
114,2,4,1,4,3,3,13,0,true
115,3,2,1,3,3,2,13,0,true
116,2,3,1,3,3,1,10,0,true
117,2,3,1,4,3,2,11,0,true
118,2,4,1,4,3,5,18,0,true
119,2,3,1,3,3,4,30,0,true
120,2,4,1,4,3,2,15,0,true
121,2,5,1,6,3,5,18,0,true
122,3,2,1,2,3,3,18,0,true
123,2,3,1,4,3,1,10,0,true
124,2,4,1,4,3,5,27,0,true
125,2,3,1,4,3,2,16,0,true
126,2,5,1,5,3,5,21,0,true
127,2,2,1,2,3,3,19,0,true
128,2,4,1,4,3,3,12,0,true
129,3,3,1,3,3,3,24,0,true
130,1,3,1,4,3,1,10,0,true
131,3,5,1,5,3,7,65,0.001,true
132,2,3,1,3,3,2,14,0,true
133,2,4,1,5,3,3,13,0,true
134,3,3,1,2,3,3,23,0,true
135,1,4,1,5,3,1,10,0,true
136,3,3,1,3,3,5,28,0,true
137,2,3,1,4,3,1,10,0,true
138,2,4,1,4,3,5,26,0,true
139,2,3,1,3,3,2,15,0,true
140,2,5,1,6,3,5,18,0,true
141,3,2,1,2,3,3,18,0,true
142,2,4,1,4,3,2,11,0,true
143,3,4,1,4,3,3,23,0,true
144,2,3,1,4,3,2,16,0,true
145,2,5,1,5,3,5,21,0,true
146,2,2,1,2,3,3,19,0,true
147,2,4,1,4,3,3,12,0,true
148,3,3,1,3,3,3,24,0,true
149,1,3,1,4,3,1,10,0,true
150,3,5,1,5,3,7,65,0.002,true
151,2,3,1,3,3,2,14,0,true
152,2,5,1,5,3,4,15,0,true
153,3,2,1,2,3,3,17,0,true
154,1,4,1,4,3,1,10,0,true
155,3,3,1,3,3,5,28,0,true
156,2,3,1,4,3,1,10,0,true
157,2,4,1,4,3,5,26,0,true
158,2,3,1,3,3,2,15,0,true
159,2,5,1,6,3,5,18,0,true
160,3,2,1,2,3,3,18,0,true
161,2,3,1,3,3,1,10,0,true
162,2,4,1,4,3,5,27,0,true
163,2,3,1,4,3,2,16,0,true
164,2,5,1,5,3,5,21,0,true
165,2,2,1,2,3,3,19,0,true
166,2,5,1,5,3,2,12,0,true
167,3,3,1,3,3,2,16,0,true
168,1,3,1,3,3,1,10,0,true
169,2,4,1,4,3,4,30,0.001,true
170,2,3,1,4,3,2,17,0,true
171,2,4,1,5,3,5,25,0,true
172,2,3,1,3,3,2,14,0,true
173,2,5,1,5,3,4,15,0,true
174,3,2,1,2,3,3,17,0,true
175,1,4,1,5,3,1,10,0,true
176,3,4,1,4,3,5,45,0.001,true
177,3,3,1,3,3,2,15,0,true
178,2,4,1,5,3,3,16,0,true
179,2,3,1,3,3,3,23,0,true
180,2,4,1,4,3,2,11,0,true
181,3,4,1,4,3,4,20,0,true
182,2,3,1,4,3,1,10,0,true
183,2,4,1,4,3,5,27,0,true
184,2,3,1,4,3,2,16,0,true
185,2,5,1,5,3,5,21,0,true
186,2,2,1,2,3,3,19,0,true
187,2,5,1,5,3,2,12,0,true
188,3,3,1,3,3,2,16,0,true
189,1,3,1,4,3,1,10,0,true
190,2,4,1,4,3,4,30,0,true
191,2,3,1,4,3,2,17,0,true
192,2,4,1,5,3,5,25,0,true
193,2,3,1,3,3,2,14,0,true
194,2,5,1,5,3,4,15,0,true
195,3,2,1,2,3,3,17,0,true
196,2,3,1,4,3,1,10,0,true
197,2,4,1,4,3,5,26,0,true
198,2,3,1,3,3,2,15,0,true
199,2,5,1,6,3,5,18,0,true
200,3,2,1,2,3,3,18,0,true
201,2,4,1,4,3,2,11,0,true
202,3,4,1,4,3,3,20,0,true
203,2,3,1,3,3,1,10,0,true
204,3,5,1,5,3,6,52,0.001,true
205,3,3,1,4,3,4,23,0,true
206,2,4,1,6,3,5,18,0,true
207,3,3,1,4,3,2,14,0,true
208,2,4,1,5,3,5,18,0,true
209,3,3,1,3,3,2,16,0,true
210,2,3,1,4,3,2,17,0,true
211,2,4,1,5,3,5,25,0,true
212,2,3,1,4,3,1,10,0,true
213,2,5,1,5,3,5,33,0,true
214,2,3,1,3,3,2,14,0,true
215,2,4,1,5,3,4,15,0,true
216,2,3,1,4,3,1,10,0,true
217,1,4,1,5,3,1,10,0,true
218,1,3,1,4,3,1,10,0,true
219,2,4,1,4,3,5,26,0,true
220,2,3,1,4,3,2,17,0,true
221,2,4,1,5,3,5,25,0,true
222,1,3,1,5,3,1,10,0,true
223,2,4,1,5,3,5,22,0,true
224,3,3,1,3,3,2,15,0,true
225,2,4,1,5,3,5,25,0,true
226,2,4,1,5,3,1,10,0,true
227,4,2,1,3,3,7,18,0,true
228,2,4,1,4,3,1,10,0,true
229,2,3,1,2,3,3,13,0,true
230,2,4,1,5,3,3,12,0,true
231,3,3,1,3,3,7,36,0.001,true
232,2,3,1,2,3,2,13,0,true
233,2,5,1,5,3,2,12,0,true
234,3,3,1,3,3,2,16,0,true
235,1,3,1,4,3,1,10,0,true
236,2,4,1,4,3,4,30,0,true
237,2,3,1,4,3,2,17,0,true
238,3,4,1,5,3,6,26,0,true
239,2,2,1,2,3,3,17,0,true
240,1,4,1,5,3,1,10,0,true
241,3,3,1,3,3,5,28,0,true
242,2,3,1,4,3,1,10,0,true
243,2,4,1,4,3,5,26,0,true
244,2,3,1,2,3,2,15,0,true
245,2,5,1,6,3,5,18,0,true
246,3,2,1,2,3,3,18,0,true
247,2,4,1,4,3,2,11,0,true
248,3,4,1,4,3,3,20,0,true
249,2,3,1,4,3,1,10,0,true
250,3,5,1,5,3,6,52,0.001,true
251,2,2,1,2,3,3,19,0,true
252,2,4,1,4,3,3,12,0,true
253,3,3,1,3,3,3,24,0,true
254,1,3,1,4,3,1,10,0,true
255,3,5,1,5,3,7,65,0.002,true
256,2,3,1,3,3,2,14,0,true
257,2,5,1,5,3,4,15,0,true
258,3,2,1,2,3,3,17,0,true
259,1,4,1,5,3,1,10,0,true
260,3,3,1,3,3,5,28,0,true
261,2,3,1,4,3,1,10,0,true
262,2,4,1,4,3,5,26,0,true
263,2,3,1,3,3,2,15,0,true
264,2,5,1,5,3,5,18,0,true
265,3,2,1,2,3,3,18,0,true
266,2,3,1,4,3,1,10,0,true
267,2,4,1,3,3,5,27,0,true
268,2,3,1,4,3,2,16,0,true
269,2,5,1,5,3,5,21,0,true
270,2,2,1,2,3,3,19,0,true
271,2,5,1,5,3,2,12,0,true
272,3,3,1,2,3,2,16,0,true
273,1,3,1,4,3,1,10,0,true
274,3,5,1,5,3,7,65,0.002,true
275,2,3,1,3,3,2,14,0,true
276,2,4,1,5,3,3,13,0,true
277,3,3,1,3,3,4,23,0,true
278,1,4,1,5,3,1,10,0,true
279,3,3,1,3,3,5,28,0,true
280,2,3,1,4,3,1,10,0,true
281,2,4,1,3,3,5,26,0,true
282,3,3,1,3,3,2,15,0,true
283,2,4,1,5,3,5,25,0,true
284,2,4,1,5,3,1,10,0,true
285,2,6,1,5,3,4,25,0,true
286,2,4,1,3,3,8,35,0.001,true
287,2,3,1,3,3,6,28,0,true
288,2,5,1,4,3,3,24,0,true
289,2,3,1,4,3,5,19,0,true
290,2,3,1,3,3,7,26,0,true
291,3,2,1,2,3,3,12,0,true
292,2,3,1,4,3,1,10,0,true
293,3,4,1,5,3,8,46,0.001,true
294,3,4,1,2,3,2,13,0,true
295,2,4,1,4,3,1,10,0,true
296,2,3,1,3,3,7,34,0,true
297,2,4,1,4,3,3,13,0,true
298,3,4,1,4,3,3,12,0,true
299,2,4,1,4,3,4,16,0,true
300,2,3,1,3,3,1,10,0,true
301,2,5,1,4,3,7,33,0.001,true
302,3,4,1,3,3,6,33,0,true
303,2,4,1,5,3,4,15,0,true
304,2,4,1,3,3,5,24,0,true
305,2,3,1,4,3,2,17,0,true
306,2,4,1,5,3,5,25,0,true
307,2,3,1,3,3,2,14,0,true
308,2,5,1,5,3,4,15,0,true
309,3,2,1,2,3,3,17,0,true
310,1,4,1,5,3,1,10,0,true
311,3,4,1,4,3,6,45,0.001,true
312,2,3,1,3,3,2,15,0,true
313,2,5,1,6,3,5,18,0,true
314,3,2,1,2,3,3,18,0,true
315,2,4,1,4,3,2,11,0,true
316,3,4,1,4,3,4,20,0,true
317,2,3,1,4,3,1,10,0,true
318,2,4,1,4,3,5,27,0,true
319,2,3,1,4,3,2,16,0,true
320,2,5,1,5,3,5,21,0,true
321,2,2,1,2,3,3,22,0,true
322,1,3,1,4,3,1,10,0,true
323,2,4,1,4,3,4,30,0,true
324,2,3,1,4,3,2,17,0,true
325,2,4,1,5,3,5,25,0,true
326,2,3,1,3,3,2,14,0,true
327,2,4,1,5,3,3,13,0,true
328,3,3,1,2,3,3,23,0,true
329,1,4,1,5,3,1,10,0,true
330,3,3,1,3,3,5,28,0,true
331,2,3,1,4,3,1,10,0,true
332,3,5,1,5,3,6,33,0,true
333,2,2,1,2,3,3,18,0,true
334,2,4,1,4,3,2,11,0,true
335,3,4,1,4,3,4,20,0,true
336,2,3,1,4,3,1,10,0,true
337,3,5,1,5,3,6,52,0.001,true
338,2,2,1,2,3,3,19,0,true
339,2,4,1,4,3,3,12,0,true
340,3,3,1,3,3,3,24,0,true
341,1,3,1,4,3,1,10,0,true
342,2,4,1,4,3,4,30,0,true
343,2,3,1,4,3,2,17,0,true
344,3,4,1,5,3,6,26,0,true
345,2,2,1,2,3,3,17,0,true
346,1,4,1,5,3,1,10,0,true
347,3,3,1,3,3,5,28,0,true
348,2,3,1,4,3,1,10,0,true
349,3,5,1,5,3,6,33,0.001,true
350,2,2,1,2,3,3,18,0,true
351,1,5,1,5,3,1,10,0,true
352,3,3,1,3,3,4,25,0,true
353,2,3,1,4,3,2,16,0,true
354,3,4,1,4,3,4,17,0,true
355,2,3,1,2,3,4,25,0,true
356,2,4,1,4,3,3,12,0,true
357,3,3,1,3,3,4,20,0,true
358,2,4,1,4,3,2,11,0,true
359,2,4,1,4,3,3,19,0,true
360,2,3,1,4,3,2,17,0,true
361,2,4,1,5,3,5,22,0,true
362,2,3,1,3,3,2,15,0,true
363,2,4,1,5,3,5,18,0,true
364,2,2,1,2,3,3,18,0,true
365,2,3,1,5,3,3,13,0,true
366,3,3,1,3,3,3,24,0,true
367,1,3,1,3,3,1,10,0,true
368,3,5,1,6,3,6,36,0.001,true
369,3,2,1,2,3,3,18,0,true
370,2,3,1,4,3,1,10,0,true
371,2,4,1,4,3,5,26,0,true
372,1,5,1,5,3,1,10,0,true
373,3,3,1,4,3,4,13,0,true
374,3,2,1,2,3,4,19,0,true
375,2,3,1,3,3,1,10,0,true
376,2,5,1,5,3,4,34,0.001,true
377,2,3,1,3,3,1,10,0,true
378,2,5,1,5,3,5,34,0,true
379,2,3,1,3,3,2,15,0,true
380,2,4,1,5,3,5,18,0,true
381,2,2,1,2,3,3,19,0,true
382,2,5,1,5,3,2,12,0,true
383,3,3,1,3,3,2,12,0,true
384,2,5,1,5,3,5,21,0,true
385,3,2,1,2,3,3,17,0,true
386,1,4,1,5,3,1,10,0,true
387,2,3,1,3,3,4,27,0,true
388,3,3,1,3,3,2,16,0,true
389,2,5,1,5,3,5,27,0,true
390,2,3,1,4,3,2,12,0,true
391,3,4,1,3,3,6,33,0.001,true
392,3,3,1,2,3,2,14,0,true
393,2,3,1,4,3,3,13,0,true
394,4,4,1,4,3,4,29,0,true
395,2,2,1,2,3,3,19,0,true
396,2,4,1,5,3,3,12,0,true
397,3,4,1,5,3,3,17,0,true
398,2,4,1,5,3,3,15,0,true
399,4,3,1,3,3,7,41,0.001,true
400,4,3,1,2,3,4,21,0,true
401,2,4,1,5,3,4,15,0,true
402,2,3,1,2,3,2,12,0,true
403,2,3,1,5,3,3,13,0,true
404,3,4,1,5,3,4,17,0,true
405,3,3,1,3,3,6,22,0,true
406,3,3,1,4,3,2,13,0,true
407,1,3,1,3,3,1,10,0,true
408,2,3,1,2,3,2,17,0,true
409,2,4,1,4,3,3,12,0,true
410,2,3,1,3,3,6,25,0,true
411,2,4,1,4,3,3,12,0,true
412,3,3,1,3,3,4,20,0,true
413,2,4,1,5,3,5,19,0,true
414,3,3,1,3,3,5,20,0,true
415,3,2,1,2,3,3,12,0,true
416,1,4,1,5,3,1,10,0,true
417,2,4,1,4,3,7,39,0.001,true
418,2,3,1,3,3,2,15,0,true
419,2,5,1,6,3,5,18,0,true
420,2,3,1,4,3,2,12,0,true
421,2,4,1,5,3,5,25,0,true
422,2,4,1,5,3,1,10,0,true
423,2,3,1,3,3,3,24,0,true
424,3,3,1,3,3,8,63,0.002,true
425,2,2,1,2,3,3,12,0,true
426,2,4,1,5,3,3,12,0,true
427,3,3,1,3,3,6,24,0.001,true
428,2,4,1,5,3,4,15,0,true
429,3,4,1,4,3,2,13,0,true
430,2,2,1,2,3,3,17,0,true
431,1,4,1,5,3,1,10,0,true
432,3,4,1,3,3,6,45,0.001,true
433,2,3,1,3,3,1,10,0,true
434,2,5,1,5,3,5,34,0,true
435,2,3,1,3,3,2,15,0,true
436,2,4,1,5,3,5,18,0,true
437,2,3,1,4,3,2,12,0,true
438,2,5,1,5,3,5,27,0,true
439,2,2,1,2,3,3,19,0,true
440,2,5,1,5,3,2,12,0,true
441,2,2,1,2,3,3,17,0,true
442,1,4,1,5,3,1,10,0,true
443,3,4,1,4,3,6,33,0,true
444,2,4,1,5,3,4,15,0,true
445,3,3,1,3,3,2,15,0,true
446,2,2,1,2,3,3,19,0,true
447,2,5,1,5,3,2,12,0,true
448,3,3,1,4,3,2,12,0,true
449,2,4,1,5,3,5,21,0,true
450,2,3,1,3,3,2,12,0,true
451,2,3,1,4,3,4,25,0,true
452,2,3,1,3,3,6,28,0,true
453,2,3,1,2,2,2,18,0,true
454,2,4,1,3,2,1,10,0,true
455,2,3,1,3,2,2,15,0,true
456,1,5,1,5,2,1,10,0,true
457,2,4,1,4,2,7,38,0.001,true
458,3,3,1,4,2,6,43,0.001,true
459,3,2,1,2,2,3,18,0,true
460,2,4,1,4,2,7,31,0,true
461,2,1,1,2,2,3,16,0,true
462,2,4,1,4,2,4,15,0,true
463,3,4,1,3,2,6,32,0,true
464,2,3,1,4,2,2,12,0,true
465,2,5,1,5,2,4,26,0,true
466,2,4,1,4,2,4,33,0,true
467,2,3,1,3,2,7,38,0,true
468,2,3,1,3,2,2,13,0,true
469,2,3,1,3,2,1,10,0,true
470,3,3,1,3,2,4,23,0,true
471,1,4,1,4,2,1,10,0,true
472,2,3,1,4,2,2,12,0,true
473,2,3,1,4,2,4,25,0,true
474,2,3,1,3,2,6,28,0,true
475,3,2,1,3,2,4,20,0,true
476,2,5,1,5,2,4,15,0,true
477,2,4,1,3,2,4,24,0,true
478,2,4,1,4,2,5,17,0,true
479,3,4,1,4,2,4,14,0,true
480,2,3,1,3,2,3,12,0,true
481,3,3,1,3,2,2,16,0,true
482,2,5,1,4,2,8,35,0,true
483,2,3,1,4,2,2,12,0,true
484,2,4,1,3,2,2,14,0,true
485,2,6,1,6,2,7,34,0,true
486,3,3,1,2,2,4,18,0,true
487,2,4,1,3,2,2,14,0,true
488,3,3,1,3,2,7,31,0,true
489,2,3,1,4,2,2,11,0,true
490,2,4,1,5,2,7,28,0,true
491,2,4,1,4,2,3,22,0,true
492,2,3,1,4,2,5,19,0,true
493,2,3,1,3,2,7,29,0,true
494,2,3,1,3,2,3,14,0,true
495,2,4,1,4,2,1,10,0,true
496,2,4,1,4,2,6,44,0,true
497,2,4,1,5,2,1,10,0,true
498,2,6,1,5,2,4,25,0,true
499,2,4,1,3,2,8,35,0,true
500,2,2,1,3,2,3,14,0,true
501,2,4,1,3,2,1,10,0,true
502,2,3,1,2,2,3,13,0,true
503,2,3,1,3,2,1,10,0,true
504,2,5,1,5,2,8,49,0.001,true
505,2,3,1,4,2,2,12,0,true
506,2,5,1,5,2,4,26,0,true
507,2,4,1,4,2,9,36,0,true
508,3,3,1,3,2,5,20,0,true
509,2,3,1,2,2,1,10,0,true
510,2,3,1,3,2,2,18,0,true
511,2,4,1,3,2,2,12,0,true
512,2,5,1,4,2,8,38,0,true
513,2,4,1,3,2,1,10,0,true
514,1,5,1,4,2,1,10,0,true
515,2,2,1,2,2,7,32,0,true
516,2,3,1,3,2,7,43,0,true
517,2,4,1,4,2,2,16,0,true
518,2,3,1,3,2,5,23,0,true
519,2,3,1,3,2,7,28,0,true
520,2,2,1,3,2,3,12,0,true
521,2,4,1,4,2,3,13,0,true
522,2,3,1,2,2,6,25,0,true
523,1,4,1,5,2,1,10,0,true
524,3,3,1,4,2,4,15,0,true
525,1,2,1,2,2,1,10,0,true
526,2,3,1,3,2,2,14,0,true
527,2,4,1,4,2,1,10,0,true
528,2,3,1,4,2,5,24,0,true
529,2,3,1,3,2,2,13,0,true
530,2,5,1,5,2,6,37,0,true
531,3,3,1,3,2,7,31,0,true
532,2,3,1,3,2,2,13,0,true
533,3,3,1,3,2,5,23,0,true
534,2,3,1,4,2,2,11,0,true
535,2,4,1,5,2,6,23,0,true
536,3,4,1,3,2,4,22,0,true
537,1,4,1,4,2,1,10,0,true
538,2,4,1,4,2,7,39,0,true
539,2,3,1,2,2,2,17,0,true
540,2,4,1,4,2,1,10,0,true
541,1,3,1,3,2,1,10,0,true
542,2,4,1,4,2,5,17,0,true
543,1,4,1,4,2,1,10,0,true
544,2,2,1,3,2,6,32,0,true
545,2,3,1,3,2,7,39,0,true
546,2,4,1,4,2,1,10,0,true
547,2,4,1,3,2,4,26,0,true
548,2,2,1,2,2,1,10,0,true
549,2,3,1,3,2,3,19,0,true
550,2,4,1,4,2,1,10,0,true
551,1,3,1,3,2,1,10,0,true
552,1,5,1,5,2,1,10,0,true
553,2,5,1,4,2,5,27,0,true
554,2,3,1,3,2,5,28,0,true
555,2,3,1,4,2,2,13,0,true
556,2,2,1,3,2,1,10,0,true
557,3,3,1,3,2,4,21,0,true
558,2,5,1,5,2,4,18,0,true
559,2,4,1,2,2,4,20,0,true
560,1,5,1,5,2,1,10,0,true
561,2,4,1,4,2,7,38,0,true
562,3,3,1,4,2,6,43,0,true
563,2,2,1,3,2,1,10,0,true
564,2,2,1,3,2,3,13,0,true
565,2,4,1,3,2,1,10,0,true
566,2,5,1,5,2,9,42,0,true
567,2,3,1,4,2,2,12,0,true
568,2,4,1,5,2,5,28,0,true
569,3,4,1,4,2,6,32,0,true
570,2,3,1,3,2,3,12,0,true
571,2,3,1,3,2,2,18,0,true
572,2,3,1,3,2,3,23,0,true
573,2,4,1,4,2,2,13,0,true
574,2,4,1,6,2,5,18,0,true
575,2,3,1,4,2,5,24,0,true
576,1,4,1,4,2,1,10,0,true
577,2,5,1,5,2,5,33,0,true
578,2,2,1,3,2,4,16,0,true
579,2,3,1,4,2,2,12,0,true
580,2,4,1,3,2,1,10,0,true
581,3,2,1,2,2,4,20,0,true
582,1,5,1,5,2,1,10,0,true
583,2,4,1,4,2,3,16,0,true
584,2,3,1,3,2,2,15,0,true
585,2,6,1,5,2,6,28,0,true
586,2,3,1,3,2,2,13,0,true
587,3,3,1,3,2,2,18,0,true
588,2,3,1,3,2,3,13,0,true
589,3,4,1,4,2,2,13,0,true
590,1,4,1,4,2,1,10,0,true
591,2,4,1,5,2,1,10,0,true
592,2,6,1,5,2,4,25,0,true
593,2,4,1,3,2,8,35,0,true
594,2,3,1,3,2,4,25,0,true
595,2,3,1,3,2,2,13,0,true
596,2,4,1,5,2,3,14,0,true
597,2,4,1,4,2,2,14,0,true
598,2,4,1,4,2,3,22,0,true
599,2,2,1,2,2,2,18,0,true
600,3,5,1,5,2,4,24,0,true
601,2,4,1,3,2,2,11,0,true
602,2,4,1,4,2,6,23,0,true
603,3,4,1,3,2,4,22,0,true
604,1,4,1,4,2,1,10,0,true
605,2,4,1,4,2,7,39,0,true
606,2,3,1,2,2,2,17,0,true
607,2,4,1,4,2,1,10,0,true
608,1,3,1,2,2,1,10,0,true
609,1,5,1,5,2,1,10,0,true
610,2,5,1,4,2,7,33,0,true
611,2,2,1,3,2,5,25,0,true
612,2,3,1,4,2,2,13,0,true
613,2,2,1,3,2,1,10,0,true
614,2,3,1,3,2,3,19,0,true
615,2,3,1,3,2,1,10,0,true
616,2,4,1,4,2,5,24,0,true
617,1,4,1,4,2,1,10,0,true
618,2,5,1,5,2,7,43,0.001,true
619,2,2,1,2,2,4,21,0,true
620,2,3,1,4,2,3,15,0,true
621,2,4,1,4,2,1,10,0,true
622,2,4,1,5,2,4,33,0,true
623,2,4,1,4,2,4,26,0,true
624,2,2,1,2,2,1,10,0,true
625,2,4,1,4,2,3,23,0,true
626,2,2,1,2,2,2,19,0,true
627,2,3,1,3,2,2,11,0,true
628,2,5,1,5,2,9,46,0,true
629,2,4,1,5,2,1,10,0,true
630,2,6,1,5,2,4,25,0,true
631,2,4,1,3,2,4,16,0,true
632,2,3,1,3,2,5,22,0,true
633,2,5,1,5,2,4,27,0,true
634,2,2,1,3,2,2,13,0,true
635,3,4,1,4,2,3,25,0,true
636,2,3,1,3,2,1,10,0,true
637,2,3,1,3,2,2,17,0,true
638,2,5,1,5,2,9,42,0,true
639,2,3,1,4,2,2,12,0,true
640,3,2,1,4,2,6,23,0,true
641,2,2,1,3,2,1,10,0,true
642,2,3,1,2,2,2,17,0,true
643,2,4,1,4,2,1,10,0,true
644,1,3,1,3,2,1,10,0,true
645,1,5,1,5,2,1,10,0,true
646,2,5,1,4,2,5,27,0,true
647,3,4,1,3,2,8,67,0.001,true
648,3,2,1,2,2,2,17,0,true
649,2,4,1,4,2,3,27,0,true
650,2,3,1,4,2,2,11,0,true
651,2,5,1,5,2,7,33,0,true
652,3,4,1,4,2,4,17,0,true
653,2,3,1,3,2,5,23,0,true
654,2,3,1,3,2,6,26,0,true
655,2,3,1,3,2,2,16,0,true
656,2,4,1,3,2,2,15,0,true
657,1,3,1,4,2,1,10,0,true
658,2,4,1,4,2,3,13,0,true
659,2,4,1,4,2,1,10,0,true
660,2,4,1,3,2,3,23,0,true
661,3,3,1,3,2,2,15,0,true
662,2,4,1,4,2,6,28,0,true
663,2,2,1,3,2,2,12,0,true
664,2,4,1,4,2,5,24,0,true
665,2,3,1,3,2,3,17,0,true
666,2,2,1,3,2,6,23,0,true
667,2,3,1,4,2,2,12,0,true
668,2,4,1,3,2,1,10,0,true
669,3,2,1,2,2,4,20,0,true
670,1,5,1,5,2,1,10,0,true
671,2,4,1,4,2,3,16,0,true
672,2,4,1,4,2,4,20,0,true
673,2,5,1,5,2,8,37,0,true
674,2,3,1,3,2,4,16,0,true
675,3,3,1,3,2,2,18,0,true
676,2,3,1,3,2,3,19,0,true
677,2,3,1,3,2,1,10,0,true
678,2,5,1,5,2,8,49,0,true
679,2,3,1,4,2,2,12,0,true
680,3,2,1,4,2,6,23,0,true
681,1,2,1,3,2,1,10,0,true
682,2,3,1,3,2,2,18,0,true
683,2,4,1,3,2,1,10,0,true
684,2,3,1,3,2,2,15,0,true
685,1,5,1,5,2,1,10,0,true
686,2,4,1,4,2,7,38,0,true
687,1,3,1,4,2,1,10,0,true
688,3,2,1,2,2,3,12,0,true
